order_id,product_id,quantity,sales,last_updated_at
4751,799,3,931.18,12/13/2024
1808,221,3,266.35,12/13/2024
1808,132,4,483.14,12/13/2024
4882,98,2,196.78,12/13/2024
4882,48,5,231.92,12/13/2024
4971,1455,3,29.7,12/13/2024
2880,171,2,13.59,12/13/2024
1799,1125,2,70.88,12/13/2024
4784,1395,1,114.29,12/13/2024
4784,790,8,36.62,12/13/2024
4784,34,8,242.35,12/13/2024
4784,1696,2,49.62,12/13/2024
4784,188,6,508.7,12/13/2024
4784,1861,6,57.36,12/13/2024
4784,90,5,906.68,12/13/2024
51,1722,6,719.95,12/13/2024
51,1857,7,755.94,12/13/2024
51,842,5,11.98,12/13/2024
51,811,1,0.9,12/13/2024
2267,309,3,21.2,12/13/2024
490,874,3,34.74,12/13/2024
490,1850,6,833.94,12/13/2024
490,786,3,12.96,12/13/2024
490,1034,4,25.92,12/13/2024
182,45,7,349.96,12/13/2024
182,496,5,22.32,12/13/2024
3988,1229,6,158.28,12/13/2024
3988,830,3,497.94,12/13/2024
4278,431,3,533.94,12/13/2024
4278,1078,3,167.94,12/13/2024
4278,250,6,31.68,12/13/2024
1785,56,1,170.79,12/13/2024
4519,37,4,198.74,12/13/2024
3949,1512,2,63.82,12/13/2024
4713,67,4,435.17,12/13/2024
4713,4,1,48.58,12/13/2024
3614,1520,3,47.98,12/13/2024
3614,1112,4,20.74,12/13/2024
424,569,9,26.46,12/13/2024
424,1104,4,49.12,12/13/2024
424,925,3,15,12/13/2024
14,1401,5,194.7,12/13/2024
14,374,4,591.32,12/13/2024
14,504,1,2.84,12/13/2024
1181,1415,2,221.96,12/13/2024
1181,1485,4,236,12/13/2024
436,1465,2,41.94,12/13/2024
436,1747,1,52.79,12/13/2024
2296,137,3,563.94,12/13/2024
1102,386,8,2625.12,12/13/2024
1102,638,3,17.94,12/13/2024
1695,1410,3,422.86,12/13/2024
1366,117,2,127.76,12/13/2024
725,1714,7,3499.93,12/13/2024
725,1008,5,14.4,12/13/2024
725,1070,3,122.97,12/13/2024
725,526,4,9.32,12/13/2024
725,703,3,122.94,12/13/2024
3269,179,3,17.31,12/13/2024
1326,626,7,128.74,12/13/2024
2614,149,9,58.25,12/13/2024
2614,66,2,71.25,12/13/2024
2614,500,3,7.87,12/13/2024
2614,54,3,887.27,12/13/2024
3193,722,7,146.86,12/13/2024
3193,678,4,36.56,12/13/2024
1644,1763,3,225.58,12/13/2024
397,523,2,5.25,12/13/2024
397,486,3,38.26,12/13/2024
397,1037,5,40.24,12/13/2024
397,1677,5,29.93,12/13/2024
397,1206,6,148.7,12/13/2024
397,1596,10,55.92,12/13/2024
2511,1039,2,12.96,12/13/2024
1733,253,3,25.18,12/13/2024
1733,217,2,5.58,12/13/2024
1733,1349,9,1297.37,12/13/2024
3217,1311,2,264.32,12/13/2024
4069,1090,4,25.92,12/13/2024
4069,593,7,22.96,12/13/2024
414,1131,3,19.44,12/13/2024
4416,1077,2,9.54,12/13/2024
4416,906,1,5.81,12/13/2024
4416,509,2,5.76,12/13/2024
992,138,3,14.91,12/13/2024
575,649,9,6.64,12/13/2024
2377,1129,2,18.54,12/13/2024
2377,785,5,679.96,12/13/2024
3829,331,1,189.58,12/13/2024
3829,1841,5,71.96,12/13/2024
4297,1742,5,539.92,12/13/2024
4297,90,4,725.34,12/13/2024
4297,630,3,7.44,12/13/2024
293,390,1,39.48,12/13/2024
1290,409,5,850.5,12/13/2024
1290,271,9,75.33,12/13/2024
4475,439,6,325.63,12/13/2024
4475,1547,2,23.34,12/13/2024
4475,988,5,16.52,12/13/2024
716,870,5,335.72,12/13/2024
716,1752,7,251.94,12/13/2024
716,86,7,127.3,12/13/2024
4967,93,8,1207.84,12/13/2024
4967,740,1,12.53,12/13/2024
4967,594,1,34.58,12/13/2024
4967,126,1,300.98,12/13/2024
4967,69,3,258.75,12/13/2024
2911,527,3,59.52,12/13/2024
2911,887,7,57.96,12/13/2024
2911,35,2,441.96,12/13/2024
2911,1193,6,68.04,12/13/2024
4680,1644,6,703.71,12/13/2024
4680,754,4,17.9,12/13/2024
4680,746,4,11.98,12/13/2024
4680,1508,5,67.96,12/13/2024
1602,118,3,892.22,12/13/2024
4230,1647,2,1299.99,12/13/2024
2301,781,2,4.54,12/13/2024
2301,54,4,1352.03,12/13/2024
826,367,9,1548.99,12/13/2024
826,887,3,19.87,12/13/2024
3025,1507,3,119.45,12/13/2024
3025,1386,2,118.16,12/13/2024
1081,577,4,19.56,12/13/2024
899,238,4,80.96,12/13/2024
899,1241,4,25.92,12/13/2024
4247,384,2,106.96,12/13/2024
4247,293,4,187.76,12/13/2024
3915,679,4,76.78,12/13/2024
3741,787,5,53.9,12/13/2024
79,314,3,76.73,12/13/2024
79,791,7,10.43,12/13/2024
4904,546,5,99.2,12/13/2024
3588,573,5,15.92,12/13/2024
612,144,4,129.92,12/13/2024
4622,676,1,30.4,12/13/2024
4622,1613,9,5399.91,12/13/2024
4622,1302,3,119.1,12/13/2024
1207,1075,6,40.08,12/13/2024
1207,1086,3,59.94,12/13/2024
1207,1558,2,259.98,12/13/2024
1207,26,1,170.98,12/13/2024
1207,229,3,38.97,12/13/2024
1207,1239,5,154.9,12/13/2024
1207,375,4,446.07,12/13/2024
3478,404,3,152.94,12/13/2024
522,1533,3,23.47,12/13/2024
418,1215,4,195.64,12/13/2024
418,1182,3,14.94,12/13/2024
418,1525,4,1687.8,12/13/2024
418,3,2,341.96,12/13/2024
418,122,6,605.88,12/13/2024
1068,454,1,186.73,12/13/2024
1068,780,3,3812.97,12/13/2024
1025,759,9,26.42,12/13/2024
1025,1788,1,625.99,12/13/2024
2792,328,9,1568.61,12/13/2024
2792,805,1,17.3,12/13/2024
2792,1592,8,160,12/13/2024
4856,420,3,179.94,12/13/2024
4856,373,3,872.94,12/13/2024
4856,1213,2,12.96,12/13/2024
33,1000,6,88.8,12/13/2024
33,1719,4,319.97,12/13/2024
1997,131,7,167.89,12/13/2024
2981,1048,5,163.96,12/13/2024
2981,717,4,5.23,12/13/2024
3836,1618,2,1199.98,12/13/2024
3836,1386,1,73.85,12/13/2024
3836,1440,3,25.71,12/13/2024
3836,920,6,17.28,12/13/2024
3836,358,2,526.58,12/13/2024
1932,1067,2,11.56,12/13/2024
1932,1766,3,209.97,12/13/2024
1932,365,4,447.84,12/13/2024
1932,1579,3,479.97,12/13/2024
1932,558,3,8.64,12/13/2024
2805,531,2,11.68,12/13/2024
480,1508,3,40.78,12/13/2024
480,654,3,13.7,12/13/2024
4445,1808,5,87.8,12/13/2024
3583,201,3,77.95,12/13/2024
3583,1352,2,147.18,12/13/2024
3583,1041,3,47.95,12/13/2024
592,410,6,250.26,12/13/2024
4726,1508,3,40.78,12/13/2024
1457,1253,5,29.6,12/13/2024
1457,750,2,1.94,12/13/2024
4919,1495,4,159.96,12/13/2024
906,527,3,59.52,12/13/2024
906,851,2,17.48,12/13/2024
906,829,2,13.17,12/13/2024
4895,379,3,40.74,12/13/2024
1323,119,1,179.89,12/13/2024
1924,456,1,286.26,12/13/2024
1924,1426,2,24.22,12/13/2024
1924,1381,3,331.54,12/13/2024
4458,531,3,17.52,12/13/2024
1805,496,4,17.86,12/13/2024
4533,1545,3,431.98,12/13/2024
2909,112,4,291.14,12/13/2024
3606,854,4,114.85,12/13/2024
3667,1075,2,10.69,12/13/2024
2735,1072,4,15.23,12/13/2024
3494,621,3,12.42,12/13/2024
4523,1139,3,19.44,12/13/2024
81,788,4,70.37,12/13/2024
2988,517,9,12.67,12/13/2024
3619,1823,5,89.95,12/13/2024
646,1117,2,6.58,12/13/2024
646,1477,1,94.99,12/13/2024
1432,1808,2,35.12,12/13/2024
2922,1119,4,25.92,12/13/2024
2219,723,2,7.96,12/13/2024
2219,1854,3,566.97,12/13/2024
2219,603,3,9.84,12/13/2024
910,1601,2,25.49,12/13/2024
1545,938,6,7.56,12/13/2024
1239,260,3,60.84,12/13/2024
1239,1407,2,450.04,12/13/2024
1239,805,2,34.6,12/13/2024
1239,1781,3,467.97,12/13/2024
1239,843,2,33.02,12/13/2024
1572,189,2,17.09,12/13/2024
1607,537,2,3.01,12/13/2024
2824,1180,7,268.24,12/13/2024
2824,1561,5,431.16,12/13/2024
3062,1834,4,43.6,12/13/2024
3062,312,3,154.95,12/13/2024
2619,1208,3,15.55,12/13/2024
653,1229,2,42.21,12/13/2024
3277,1235,2,10.37,12/13/2024
3926,578,1,2.22,12/13/2024
843,887,9,74.52,12/13/2024
4814,615,3,17.52,12/13/2024
4814,89,5,1779.9,12/13/2024
4814,539,5,219.9,12/13/2024
1691,545,3,7.15,12/13/2024
3880,1230,5,26.72,12/13/2024
2569,1801,2,1039.73,12/13/2024
2569,440,2,45.96,12/13/2024
1818,661,2,456.59,12/13/2024
1818,1628,5,4499.99,12/13/2024
1818,1487,3,59.98,12/13/2024
2519,864,3,6.12,12/13/2024
774,407,1,10.98,12/13/2024
774,939,3,7.86,12/13/2024
774,1420,3,51.45,12/13/2024
774,737,3,37.06,12/13/2024
2306,404,4,203.92,12/13/2024
2306,1868,4,29.56,12/13/2024
1223,748,3,8.57,12/13/2024
2676,1398,2,45.25,12/13/2024
2676,346,10,876.3,12/13/2024
2676,1451,2,185.38,12/13/2024
4218,984,2,25.06,12/13/2024
4561,651,1,2.89,12/13/2024
4561,916,3,7.9,12/13/2024
4561,320,3,22.61,12/13/2024
4561,1077,8,30.53,12/13/2024
4009,687,3,4.84,12/13/2024
1822,724,5,1.8,12/13/2024
4181,1501,2,39.98,12/13/2024
1154,1156,5,32.4,12/13/2024
1154,1174,2,97.88,12/13/2024
978,1706,4,307.17,12/13/2024
4447,681,5,26.9,12/13/2024
4118,900,3,47.01,12/13/2024
4118,1790,1,469.99,12/13/2024
4118,107,3,207.85,12/13/2024
3943,1385,3,324.74,12/13/2024
532,238,2,40.48,12/13/2024
831,997,4,12,12/13/2024
831,1407,4,720.06,12/13/2024
831,1369,1,25.42,12/13/2024
831,517,2,2.82,12/13/2024
831,640,2,3.2,12/13/2024
4614,819,7,30.83,12/13/2024
4614,541,3,47.62,12/13/2024
4614,1838,2,108.78,12/13/2024
2234,1077,1,4.77,12/13/2024
2234,532,3,7.98,12/13/2024
2234,344,3,550.43,12/13/2024
2234,255,6,10.56,12/13/2024
4769,49,2,1497.67,12/13/2024
4769,1698,2,17.52,12/13/2024
2293,549,3,113.22,12/13/2024
2293,1132,6,35.88,12/13/2024
2293,686,3,4535.98,12/13/2024
3810,911,8,11.84,12/13/2024
2502,56,3,731.94,12/13/2024
2298,950,2,14.62,12/13/2024
4373,322,5,957.58,12/13/2024
4373,1322,2,22.37,12/13/2024
202,187,7,48.86,12/13/2024
202,565,4,7.28,12/13/2024
202,1770,6,907.15,12/13/2024
202,798,3,18.5,12/13/2024
202,440,5,114.9,12/13/2024
202,331,9,1706.18,12/13/2024
202,1759,4,911.42,12/13/2024
3087,1173,3,15.55,12/13/2024
2659,785,3,407.98,12/13/2024
4391,424,5,68.81,12/13/2024
4391,667,3,2.54,12/13/2024
82,1415,6,665.88,12/13/2024
776,1300,2,55.5,12/13/2024
528,570,2,8.56,12/13/2024
528,1758,3,213.48,12/13/2024
528,734,4,22.72,12/13/2024
2279,480,7,19.46,12/13/2024
2279,411,7,60.34,12/13/2024
4961,96,2,71.37,12/13/2024
891,322,3,1044.63,12/13/2024
2039,706,2,11.65,12/13/2024
2039,1554,3,90.57,12/13/2024
4459,49,7,3083.43,12/13/2024
4459,659,2,9.62,12/13/2024
4459,313,3,124.2,12/13/2024
4459,864,2,3.26,12/13/2024
4459,613,6,86.3,12/13/2024
4459,699,6,6.86,12/13/2024
4459,529,2,15.76,12/13/2024
2973,1038,3,29.47,12/13/2024
1974,1870,7,1097.54,12/13/2024
1974,267,5,190.92,12/13/2024
1027,879,9,113.33,12/13/2024
1027,21,3,532.4,12/13/2024
1027,122,3,212.06,12/13/2024
1027,1705,4,371.17,12/13/2024
3211,1839,4,147.17,12/13/2024
1720,1401,2,77.88,12/13/2024
3589,1394,2,95.62,12/13/2024
1987,1469,2,45.98,12/13/2024
1987,771,2,17.46,12/13/2024
557,1358,4,211.96,12/13/2024
2786,1528,3,45,12/13/2024
2786,1834,2,21.8,12/13/2024
1011,826,6,38.22,12/13/2024
1011,984,6,75.18,12/13/2024
1011,194,2,6.16,12/13/2024
1011,102,1,89.99,12/13/2024
1789,908,7,15.26,12/13/2024
1789,1778,5,1029.95,12/13/2024
1875,1312,6,208.56,12/13/2024
1875,1114,5,32.4,12/13/2024
1875,117,5,319.41,12/13/2024
1875,1065,2,14.56,12/13/2024
1875,1528,2,30,12/13/2024
1875,696,4,48.48,12/13/2024
1875,534,1,1.68,12/13/2024
1272,1596,2,13.98,12/13/2024
1272,681,6,25.82,12/13/2024
1272,1243,3,146.73,12/13/2024
1272,155,4,79.76,12/13/2024
4489,66,5,213.11,12/13/2024
87,560,8,1113.02,12/13/2024
87,1794,4,167.97,12/13/2024
2011,1054,2,75.88,12/13/2024
1792,836,1,4.62,12/13/2024
3088,1282,3,19.05,12/13/2024
4422,57,8,831.94,12/13/2024
4422,270,2,97.04,12/13/2024
4422,1413,1,72.78,12/13/2024
4808,813,3,1.25,12/13/2024
4808,149,3,9.71,12/13/2024
4808,1313,3,27.24,12/13/2024
4299,252,5,19.3,12/13/2024
2122,419,1,208.16,12/13/2024
2122,736,3,16.74,12/13/2024
479,545,5,14.9,12/13/2024
479,1374,1,21.39,12/13/2024
1461,854,7,200.98,12/13/2024
4818,1405,3,230.38,12/13/2024
3598,64,2,301.96,12/13/2024
3908,1520,1,19.99,12/13/2024
3908,949,2,6.16,12/13/2024
2629,1398,7,158.37,12/13/2024
1845,635,3,20.1,12/13/2024
1845,1839,2,73.58,12/13/2024
1845,1042,1,6.48,12/13/2024
1455,1213,2,12.96,12/13/2024
1455,275,3,53.34,12/13/2024
1455,756,2,32.96,12/13/2024
4770,840,1,5.68,12/13/2024
4016,161,7,96.53,12/13/2024
3950,712,3,51.31,12/13/2024
2459,388,6,77.88,12/13/2024
2609,1216,7,64.62,12/13/2024
2609,1513,3,95.98,12/13/2024
2609,747,3,1.79,12/13/2024
2164,1252,4,23.92,12/13/2024
4470,1507,6,238.9,12/13/2024
4470,286,3,102.36,12/13/2024
4470,751,3,36.88,12/13/2024
3182,1570,8,74.11,12/13/2024
3182,1800,1,27.99,12/13/2024
3182,485,1,3.3,12/13/2024
1179,1484,5,339.96,12/13/2024
3745,204,2,41.96,12/13/2024
2147,484,2,75.96,12/13/2024
2147,801,6,27.24,12/13/2024
198,912,14,40.1,12/13/2024
198,875,2,4.72,12/13/2024
198,1291,3,23.98,12/13/2024
198,873,6,130.46,12/13/2024
931,335,3,787.53,12/13/2024
4427,783,1,157.79,12/13/2024
1757,216,3,47.04,12/13/2024
1757,798,4,30.84,12/13/2024
1757,1323,6,226.56,12/13/2024
1757,872,9,115.02,12/13/2024
1757,1830,7,68.04,12/13/2024
4315,120,3,600.56,12/13/2024
4272,372,6,617.7,12/13/2024
4757,770,2,2.39,12/13/2024
4757,1388,7,243.99,12/13/2024
4579,66,2,81.42,12/13/2024
4579,273,3,238.56,12/13/2024
4987,1771,5,59.97,12/13/2024
4987,1174,2,78.3,12/13/2024
4987,929,9,21.46,12/13/2024
2401,1133,3,20.04,12/13/2024
2401,1125,1,35.44,12/13/2024
2401,509,4,11.52,12/13/2024
2401,933,2,4.02,12/13/2024
2401,841,3,76.18,12/13/2024
2401,1437,6,65.88,12/13/2024
2401,194,14,43.12,12/13/2024
1857,313,2,82.8,12/13/2024
2942,503,3,8.82,12/13/2024
2942,895,3,10.86,12/13/2024
2942,1265,3,143.7,12/13/2024
3906,399,3,839.43,12/13/2024
935,1405,7,671.93,12/13/2024
133,158,4,93.89,12/13/2024
1930,1697,11,384.45,12/13/2024
1930,1732,3,149.97,12/13/2024
1930,56,8,1951.84,12/13/2024
1930,749,5,171.55,12/13/2024
2616,387,5,157.92,12/13/2024
2616,1724,2,203.18,12/13/2024
1122,1145,7,58.38,12/13/2024
1122,1168,4,105.52,12/13/2024
1122,1356,6,80.88,12/13/2024
1041,525,3,6.63,12/13/2024
63,120,2,457.57,12/13/2024
1925,983,2,14.62,12/13/2024
1925,1853,7,944.93,12/13/2024
2685,1192,1,5.98,12/13/2024
1053,1575,2,54.38,12/13/2024
2542,869,5,28.4,12/13/2024
1921,805,2,27.68,12/13/2024
484,621,3,9.94,12/13/2024
484,1633,8,8159.95,12/13/2024
484,1331,3,275.93,12/13/2024
484,123,9,1740.06,12/13/2024
484,559,6,32.06,12/13/2024
484,431,5,177.98,12/13/2024
484,1832,3,143.98,12/13/2024
231,1068,3,20.94,12/13/2024
231,1089,2,110.96,12/13/2024
231,113,7,340.14,12/13/2024
4197,396,2,52.45,12/13/2024
4197,989,4,20.16,12/13/2024
4944,436,4,97.26,12/13/2024
4363,130,7,396.8,12/13/2024
4363,1442,5,15.88,12/13/2024
1295,538,1,3.28,12/13/2024
762,1399,2,24.82,12/13/2024
762,1597,7,408.74,12/13/2024
683,1813,4,503.96,12/13/2024
683,1863,5,149.95,12/13/2024
683,1535,2,29,12/13/2024
1770,718,2,7.16,12/13/2024
278,1532,8,176.8,12/13/2024
2580,1342,3,37.22,12/13/2024
2580,1145,3,20.02,12/13/2024
832,23,4,899.14,12/13/2024
832,1739,6,71.76,12/13/2024
832,1021,8,51.84,12/13/2024
832,21,3,626.35,12/13/2024
832,588,5,19.9,12/13/2024
1214,864,7,14.28,12/13/2024
485,628,2,7.41,12/13/2024
485,612,3,6.05,12/13/2024
2972,1344,3,46.26,12/13/2024
4836,657,2,2.95,12/13/2024
4836,1191,3,16.06,12/13/2024
2916,1186,3,21.74,12/13/2024
420,370,2,218.75,12/13/2024
420,453,1,2.6,12/13/2024
4801,447,2,66.28,12/13/2024
3334,244,7,35.17,12/13/2024
2991,1755,4,444.77,12/13/2024
3521,1316,4,83.92,12/13/2024
3521,1746,2,131.98,12/13/2024
3521,770,4,15.92,12/13/2024
3521,906,9,52.29,12/13/2024
3521,1352,1,91.99,12/13/2024
820,1497,2,20.8,12/13/2024
1417,1011,2,23.68,12/13/2024
1417,47,5,452.45,12/13/2024
1417,1800,3,62.98,12/13/2024
1417,1634,9,1188,12/13/2024
1417,1467,2,89.58,12/13/2024
2169,1342,6,93.06,12/13/2024
2169,1785,3,302.38,12/13/2024
1692,910,2,5.58,12/13/2024
1692,1249,6,22.7,12/13/2024
1692,756,4,19.78,12/13/2024
1692,142,4,72.7,12/13/2024
1692,1641,4,479.99,12/13/2024
1692,542,2,27.17,12/13/2024
1624,505,1,2.2,12/13/2024
1624,361,5,622.45,12/13/2024
1624,1377,1,21.98,12/13/2024
4449,133,2,161.57,12/13/2024
4449,125,8,389.7,12/13/2024
4323,710,7,18.65,12/13/2024
4725,334,2,233.86,12/13/2024
4725,358,3,620.61,12/13/2024
4725,710,2,5.33,12/13/2024
4725,287,3,258.07,12/13/2024
4725,1577,3,617.98,12/13/2024
4005,1177,2,10.56,12/13/2024
2595,1220,5,25.92,12/13/2024
2595,160,5,419.68,12/13/2024
2595,300,3,11.69,12/13/2024
2595,1688,2,31.98,12/13/2024
2595,347,5,177.22,12/13/2024
2595,228,3,4.04,12/13/2024
2595,628,2,7.41,12/13/2024
396,120,7,2001.86,12/13/2024
396,1368,2,166.72,12/13/2024
396,1255,6,47.88,12/13/2024
396,442,5,1503.25,12/13/2024
396,1021,4,25.92,12/13/2024
2547,100,2,321.57,12/13/2024
2403,1277,1,7.61,12/13/2024
2403,1577,13,3347.37,12/13/2024
2429,1337,6,80.58,12/13/2024
2429,888,4,361.92,12/13/2024
4477,228,9,12.13,12/13/2024
4477,1422,2,82.37,12/13/2024
4477,1356,5,53.92,12/13/2024
4477,1742,6,647.9,12/13/2024
4066,1471,3,20.37,12/13/2024
4066,1386,3,221.55,12/13/2024
4066,778,5,17.52,12/13/2024
4955,421,2,1.62,12/13/2024
4209,1633,3,3059.98,12/13/2024
4209,1668,7,2519.96,12/13/2024
2096,1731,4,328.22,12/13/2024
1529,1590,2,79.9,12/13/2024
3539,591,3,14.02,12/13/2024
1865,938,6,7.56,12/13/2024
4916,1414,1,37.21,12/13/2024
4916,898,3,57.58,12/13/2024
4084,1391,4,725.84,12/13/2024
1535,1574,7,209.93,12/13/2024
1535,255,3,5.28,12/13/2024
1535,745,3,10.92,12/13/2024
3162,1184,2,8.82,12/13/2024
3162,520,1,5.98,12/13/2024
3464,1069,2,11.65,12/13/2024
3464,1273,4,18.18,12/13/2024
3464,1325,6,59.71,12/13/2024
3464,976,3,24.84,12/13/2024
4483,847,5,2.08,12/13/2024
4483,1748,7,1114.4,12/13/2024
1206,352,5,1038.84,12/13/2024
1205,1052,5,141.76,12/13/2024
1205,1518,5,239.8,12/13/2024
1205,1257,6,31.1,12/13/2024
1895,669,7,254.06,12/13/2024
1895,436,2,194.53,12/13/2024
1895,1431,5,961.48,12/13/2024
1861,932,7,19.1,12/13/2024
1861,1015,8,18.5,12/13/2024
1861,1521,2,255.98,12/13/2024
1861,48,3,86.97,12/13/2024
152,293,8,300.42,12/13/2024
152,78,3,230.35,12/13/2024
152,242,3,218.35,12/13/2024
152,833,5,78.6,12/13/2024
152,945,3,27.55,12/13/2024
2355,1157,5,32.4,12/13/2024
2355,1385,8,1082.48,12/13/2024
2355,1261,3,56.91,12/13/2024
2355,199,4,77.6,12/13/2024
2355,748,1,14.28,12/13/2024
4945,346,3,219.08,12/13/2024
1388,234,2,26.8,12/13/2024
384,593,3,9.84,12/13/2024
146,680,3,45.48,12/13/2024
146,547,6,289.2,12/13/2024
3343,563,1,4.89,12/13/2024
2360,203,4,15.14,12/13/2024
2360,121,2,466.77,12/13/2024
2360,196,1,15.23,12/13/2024
2360,959,3,6.26,12/13/2024
253,190,3,87.54,12/13/2024
781,1776,2,178.38,12/13/2024
781,1143,3,15.55,12/13/2024
739,580,4,99.14,12/13/2024
749,93,1,135.88,12/13/2024
749,1656,2,3991.98,12/13/2024
749,1839,6,275.94,12/13/2024
749,1486,4,360,12/13/2024
749,1388,1,43.57,12/13/2024
668,913,2,7.16,12/13/2024
2672,833,6,251.52,12/13/2024
2672,1517,1,99.99,12/13/2024
3871,207,1,15.99,12/13/2024
4626,1825,3,290.9,12/13/2024
4626,1318,2,54.22,12/13/2024
4626,105,4,786.74,12/13/2024
4626,962,10,100.24,12/13/2024
4626,698,6,37.76,12/13/2024
4655,1856,2,82.8,12/13/2024
4655,688,2,20.72,12/13/2024
4655,721,3,4.9,12/13/2024
1305,720,1,4.75,12/13/2024
1305,1613,2,959.98,12/13/2024
1305,811,4,14.37,12/13/2024
369,773,2,7.71,12/13/2024
369,373,3,698.35,12/13/2024
1167,909,4,4.96,12/13/2024
266,477,4,17.86,12/13/2024
266,785,10,509.97,12/13/2024
266,929,13,30.99,12/13/2024
266,1713,12,71.93,12/13/2024
4396,1300,4,88.8,12/13/2024
4192,1771,3,47.98,12/13/2024
3492,612,3,7.56,12/13/2024
3492,1038,2,24.56,12/13/2024
3492,518,2,12.96,12/13/2024
2159,1471,1,6.79,12/13/2024
2159,1149,2,24.56,12/13/2024
2159,732,1,3.05,12/13/2024
2159,1150,4,49.12,12/13/2024
2159,849,4,4355.17,12/13/2024
2294,20,6,388.7,12/13/2024
2294,857,2,8.26,12/13/2024
2294,555,4,17.04,12/13/2024
2294,1189,5,34.4,12/13/2024
2165,1186,5,36.24,12/13/2024
3912,400,8,647.84,12/13/2024
3912,963,2,20.7,12/13/2024
3705,963,2,20.7,12/13/2024
3705,62,3,488.65,12/13/2024
3705,597,2,5.56,12/13/2024
3705,139,8,47.12,12/13/2024
282,1358,4,211.96,12/13/2024
2562,739,4,23.2,12/13/2024
2562,1438,2,7.36,12/13/2024
2562,1375,7,104.79,12/13/2024
2562,21,4,1043.92,12/13/2024
2906,1156,5,25.92,12/13/2024
2906,1366,3,53.42,12/13/2024
4243,721,5,8.16,12/13/2024
4243,1579,8,1023.94,12/13/2024
4243,495,1,9.24,12/13/2024
4243,1526,10,479.04,12/13/2024
4607,1206,4,99.14,12/13/2024
4881,377,7,1488.42,12/13/2024
1201,393,3,8.65,12/13/2024
1201,1397,3,23.83,12/13/2024
1201,654,4,12.18,12/13/2024
2243,1284,7,50.96,12/13/2024
2243,735,3,49.54,12/13/2024
1129,1600,2,41.9,12/13/2024
4503,323,3,375.46,12/13/2024
4503,1534,3,83.98,12/13/2024
1098,1643,4,482.34,12/13/2024
1098,205,1,2.96,12/13/2024
204,632,1,2.62,12/13/2024
2845,641,4,23.36,12/13/2024
2845,1520,2,39.98,12/13/2024
4277,1805,2,246.38,12/13/2024
4277,1618,3,1799.97,12/13/2024
4275,802,3,12.46,12/13/2024
2871,828,3,75.79,12/13/2024
4109,1324,2,49.96,12/13/2024
4109,1179,2,12.96,12/13/2024
1092,1448,4,70.12,12/13/2024
1834,1355,3,35.95,12/13/2024
1834,49,4,2396.27,12/13/2024
1834,1329,4,131.14,12/13/2024
1834,1468,2,57.58,12/13/2024
168,1144,2,9.57,12/13/2024
650,585,6,39.07,12/13/2024
3157,465,3,35.91,12/13/2024
3143,1468,5,179.95,12/13/2024
3143,1621,3,1199.98,12/13/2024
3143,1234,5,27.15,12/13/2024
3143,342,7,1004.02,12/13/2024
3143,1196,1,9.68,12/13/2024
3143,999,9,28.35,12/13/2024
3143,1149,1,55.98,12/13/2024
3143,16,13,1336.83,12/13/2024
3143,116,2,113.57,12/13/2024
3650,1028,7,139.86,12/13/2024
3650,78,4,307.14,12/13/2024
3249,620,8,95.92,12/13/2024
2454,135,5,383.8,12/13/2024
3895,1240,1,5.78,12/13/2024
3023,526,4,9.32,12/13/2024
3023,852,1,15.25,12/13/2024
515,1581,6,196.75,12/13/2024
3317,310,4,56.56,12/13/2024
3317,1328,3,32.7,12/13/2024
3913,50,4,866.4,12/13/2024
3793,256,2,28.4,12/13/2024
3793,700,8,287.92,12/13/2024
23,1625,1,69.99,12/13/2024
3848,483,6,6.67,12/13/2024
4576,832,2,189.59,12/13/2024
4576,1597,7,408.74,12/13/2024
4576,1598,5,291.96,12/13/2024
4576,1314,2,4.77,12/13/2024
2126,1395,5,714.3,12/13/2024
4311,668,2,4.81,12/13/2024
4311,1544,5,247.8,12/13/2024
2436,1658,3,1007.98,12/13/2024
2436,1149,7,313.49,12/13/2024
3406,1164,8,31.87,12/13/2024
3940,107,3,207.85,12/13/2024
1950,148,1,12.22,12/13/2024
1950,1298,3,194.94,12/13/2024
1950,1389,3,70.95,12/13/2024
1950,1163,4,91.36,12/13/2024
1950,91,3,242.94,12/13/2024
1950,966,7,22.05,12/13/2024
3886,145,1,2.91,12/13/2024
2754,491,3,59.52,12/13/2024
2754,1346,3,161.94,12/13/2024
2754,539,6,263.88,12/13/2024
2754,572,3,30.48,12/13/2024
2754,637,3,9.84,12/13/2024
2754,1775,4,35.12,12/13/2024
3753,331,2,284.36,12/13/2024
3753,1303,2,665.41,12/13/2024
1702,1514,4,63.88,12/13/2024
4216,52,2,129.57,12/13/2024
4683,89,3,747.56,12/13/2024
4683,861,2,8.93,12/13/2024
920,429,4,103.92,12/13/2024
3850,1296,6,592.74,12/13/2024
2788,1425,9,111.67,12/13/2024
4231,600,3,8.64,12/13/2024
4231,1548,3,149.97,12/13/2024
307,92,5,232.88,12/13/2024
1151,122,1,90.88,12/13/2024
3130,1836,4,508.77,12/13/2024
3130,857,3,9.91,12/13/2024
1297,80,3,63.94,12/13/2024
1297,491,3,59.52,12/13/2024
1297,1810,3,311.98,12/13/2024
1297,698,3,50.35,12/13/2024
1889,1739,2,19.14,12/13/2024
1171,632,5,13.12,12/13/2024
890,345,2,241.57,12/13/2024
890,1735,2,479.92,12/13/2024
1448,124,4,307.14,12/13/2024
