order_id,order_number,order_date,customer_id,discount,last_updated_at
3999,CA-2021-160087,3/18/2021,275,0.2,12/13/2024
4000,CA-2021-160122,11/18/2021,637,0.25,12/13/2024
4001,CA-2021-160325,9/24/2021,100,0,12/13/2024
4002,CA-2021-160416,11/13/2021,16,0,12/13/2024
4003,CA-2021-160423,1/21/2021,611,0.45,12/13/2024
4004,CA-2021-160458,5/27/2021,259,0.2,12/13/2024
4005,CA-2021-160514,11/12/2021,192,0,12/13/2024
4006,CA-2021-160633,11/16/2021,106,0.27,12/13/2024
4007,CA-2021-160661,10/28/2021,664,0,12/13/2024
4008,CA-2021-160724,5/5/2021,791,0,12/13/2024
4009,CA-2021-160801,9/19/2021,283,0.7,12/13/2024
4010,CA-2021-160885,12/2/2021,382,0,12/13/2024
4011,CA-2021-160899,8/11/2021,237,0,12/13/2024
4012,CA-2021-160927,1/29/2021,754,0,12/13/2024
4013,CA-2021-160934,1/15/2021,773,0,12/13/2024
4014,CA-2021-160962,4/28/2021,491,0.2,12/13/2024
4015,CA-2021-160983,10/29/2021,295,0,12/13/2024
4016,CA-2021-161018,11/9/2021,602,0,12/13/2024
4017,CA-2021-161046,3/5/2021,128,0,12/13/2024
4018,CA-2021-161053,9/22/2021,357,0,12/13/2024
4019,CA-2021-161067,9/3/2021,417,0.05,12/13/2024
4020,CA-2021-161088,5/25/2021,516,0,12/13/2024
4021,CA-2021-161102,7/31/2021,255,0,12/13/2024
4022,CA-2021-161130,11/3/2021,85,0.2,12/13/2024
4023,CA-2021-161172,3/16/2021,711,0.34,12/13/2024
4024,CA-2021-161200,8/6/2021,721,0,12/13/2024
4025,CA-2021-161333,2/2/2021,388,0,12/13/2024
4026,CA-2021-161340,5/28/2021,41,0.35,12/13/2024
4027,CA-2021-161410,6/26/2021,131,0.4,12/13/2024
4028,CA-2021-161459,11/25/2021,248,0.1,12/13/2024
4029,CA-2021-161480,12/25/2021,617,0.2,12/13/2024
4030,CA-2021-161557,9/3/2021,27,0.6,12/13/2024
4031,CA-2021-161578,12/16/2021,624,0,12/13/2024
4032,CA-2021-161592,4/6/2021,176,0.7,12/13/2024
4033,CA-2021-161655,5/13/2021,186,0,12/13/2024
4034,CA-2021-161739,11/10/2021,248,0.6,12/13/2024
4035,CA-2021-161774,5/14/2021,312,0.22,12/13/2024
4036,CA-2021-161809,1/20/2021,750,0.2,12/13/2024
4037,CA-2021-161823,9/3/2021,20,0,12/13/2024
4038,CA-2021-161851,4/15/2021,100,0.7,12/13/2024
4039,CA-2021-161893,1/23/2021,331,0.45,12/13/2024
4040,CA-2021-161956,8/27/2021,236,0.08,12/13/2024
4041,CA-2021-161970,9/22/2021,584,0,12/13/2024
4042,CA-2021-161984,4/10/2021,695,0,12/13/2024
4043,CA-2021-162015,7/11/2021,415,0,12/13/2024
4044,CA-2021-162033,3/26/2021,274,0,12/13/2024
4045,CA-2021-162075,3/18/2021,771,0.2,12/13/2024
4046,CA-2021-162096,11/10/2021,734,0,12/13/2024
4047,CA-2021-162173,10/26/2021,581,0,12/13/2024
4048,CA-2021-162250,11/24/2021,608,0,12/13/2024
4049,CA-2021-162474,3/13/2021,284,0.2,12/13/2024
4050,CA-2021-162481,9/25/2021,183,0,12/13/2024
4051,CA-2021-162565,12/11/2021,656,0.37,12/13/2024
4052,CA-2021-162572,9/25/2021,622,0.2,12/13/2024
4053,CA-2021-162635,10/9/2021,254,0.2,12/13/2024
4054,CA-2021-162691,8/1/2021,52,0.3,12/13/2024
4055,CA-2021-162712,6/18/2021,567,0.2,12/13/2024
4056,CA-2021-162789,9/22/2021,456,0,12/13/2024
4057,CA-2021-162880,12/25/2021,297,0.2,12/13/2024
4058,CA-2021-162929,11/19/2021,54,0.1,12/13/2024
4059,CA-2021-162936,8/18/2021,158,0,12/13/2024
4060,CA-2021-162978,5/4/2021,480,0.13,12/13/2024
4061,CA-2021-163006,6/30/2021,299,0.37,12/13/2024
4062,CA-2021-163020,9/15/2021,531,0,12/13/2024
4063,CA-2021-163069,8/18/2021,596,0.2,12/13/2024
4064,CA-2021-163097,8/27/2021,686,0.2,12/13/2024
4065,CA-2021-163125,10/9/2021,485,0.25,12/13/2024
4066,CA-2021-163139,12/1/2021,137,0.07,12/13/2024
4067,CA-2021-163160,10/13/2021,768,0.53,12/13/2024
4068,CA-2021-163188,11/7/2021,255,0,12/13/2024
4069,CA-2021-163209,5/3/2021,519,0,12/13/2024
4070,CA-2021-163265,2/16/2021,410,0.3,12/13/2024
4071,CA-2021-163321,8/7/2021,289,0.2,12/13/2024
4072,CA-2021-163335,9/24/2021,25,0,12/13/2024
4073,CA-2021-163405,12/21/2021,96,0,12/13/2024
4074,CA-2021-163510,12/25/2021,412,0,12/13/2024
4075,CA-2021-163531,6/26/2021,679,0,12/13/2024
4076,CA-2021-163566,8/3/2021,732,0.2,12/13/2024
4077,CA-2021-163629,11/17/2021,618,0,12/13/2024
4078,CA-2021-163671,12/24/2021,232,0.2,12/13/2024
4079,CA-2021-163692,9/7/2021,234,0.7,12/13/2024
4080,CA-2021-163818,10/4/2021,610,0,12/13/2024
4081,CA-2021-163860,12/28/2021,467,0.57,12/13/2024
4082,CA-2021-163874,11/10/2021,557,0.2,12/13/2024
4083,CA-2021-163902,3/2/2021,549,0.1,12/13/2024
4084,CA-2021-163979,12/28/2021,433,0,12/13/2024
4085,CA-2021-164000,12/18/2021,28,0.2,12/13/2024
4086,CA-2021-164028,11/24/2021,388,0,12/13/2024
4087,CA-2021-164042,5/23/2021,435,0.5,12/13/2024
4088,CA-2021-164049,11/2/2021,432,0,12/13/2024
4089,CA-2021-164098,1/26/2021,144,0.2,12/13/2024
4090,CA-2021-164112,6/30/2021,560,0,12/13/2024
4091,CA-2021-164168,11/12/2021,473,0.37,12/13/2024
4092,CA-2021-164329,1/30/2021,526,0,12/13/2024
4093,CA-2021-164364,11/12/2021,178,0,12/13/2024
4094,CA-2021-164378,7/15/2021,527,0.02,12/13/2024
4095,CA-2021-164707,2/18/2021,185,0.07,12/13/2024
4096,CA-2021-164756,9/18/2021,714,0,12/13/2024
4097,CA-2021-164819,10/15/2021,658,0,12/13/2024
4098,CA-2021-164826,12/28/2021,362,0.05,12/13/2024
4099,CA-2021-164917,12/2/2021,518,0.2,12/13/2024
4100,CA-2021-164959,7/11/2021,440,0,12/13/2024
4101,CA-2021-165008,9/15/2021,230,0.2,12/13/2024
4102,CA-2021-165029,11/26/2021,29,0,12/13/2024
4103,CA-2021-165099,12/11/2021,217,0.8,12/13/2024
4104,CA-2021-165155,9/21/2021,92,0,12/13/2024
4105,CA-2021-165204,11/13/2021,529,0.2,12/13/2024
4106,CA-2021-165323,6/17/2021,713,0,12/13/2024
4107,CA-2021-165386,8/3/2021,159,0.3,12/13/2024
4108,CA-2021-165491,3/20/2021,334,0,12/13/2024
4109,CA-2021-165603,10/17/2021,714,0,12/13/2024
4110,CA-2021-165687,11/17/2021,178,0,12/13/2024
4111,CA-2021-165715,12/2/2021,86,0.2,12/13/2024
4112,CA-2021-165757,6/22/2021,599,0.53,12/13/2024
4113,CA-2021-165841,12/21/2021,193,0,12/13/2024
4114,CA-2021-165904,4/7/2021,332,0.2,12/13/2024
4115,CA-2021-166093,8/17/2021,661,0.09,12/13/2024
4116,CA-2021-166128,4/11/2021,482,0,12/13/2024
4117,CA-2021-166142,7/15/2021,525,0.15,12/13/2024
4118,CA-2021-166184,3/24/2021,333,0.03,12/13/2024
4119,CA-2021-166198,4/21/2021,412,0,12/13/2024
4120,CA-2021-166296,3/13/2021,428,0,12/13/2024
4121,CA-2021-166317,9/22/2021,355,0,12/13/2024
4122,CA-2021-166415,2/19/2021,499,0,12/13/2024
4123,CA-2021-166436,11/24/2021,765,0.05,12/13/2024
4124,CA-2021-166499,3/19/2021,780,0,12/13/2024
4125,CA-2021-166576,5/16/2021,395,0.2,12/13/2024
4126,CA-2021-166695,5/20/2021,133,0.13,12/13/2024
4127,CA-2021-166709,11/17/2021,328,0,12/13/2024
4128,CA-2021-166835,11/12/2021,217,0.2,12/13/2024
4129,CA-2021-166849,4/20/2021,695,0.6,12/13/2024
4130,CA-2021-166856,9/18/2021,767,0.1,12/13/2024
4131,CA-2021-166898,9/11/2021,432,0.1,12/13/2024
4132,CA-2021-166919,11/23/2021,32,0.2,12/13/2024
4133,CA-2021-166926,12/1/2021,706,0,12/13/2024
4134,CA-2021-166933,4/24/2021,507,0,12/13/2024
4135,CA-2021-167003,5/23/2021,785,0.2,12/13/2024
4136,CA-2021-167017,11/23/2021,200,0,12/13/2024
4137,CA-2021-167080,6/10/2021,453,0,12/13/2024
4138,CA-2021-167094,10/21/2021,211,0.2,12/13/2024
4139,CA-2021-167101,3/24/2021,93,0,12/13/2024
4140,CA-2021-167150,12/10/2021,102,0.2,12/13/2024
4141,CA-2021-167227,11/2/2021,572,0,12/13/2024
4142,CA-2021-167381,9/22/2021,261,0,12/13/2024
4143,CA-2021-167395,12/2/2021,439,0,12/13/2024
4144,CA-2021-167542,8/13/2021,425,0.2,12/13/2024
4145,CA-2021-167549,7/25/2021,274,0.3,12/13/2024
4146,CA-2021-167626,9/3/2021,550,0.2,12/13/2024
4147,CA-2021-167640,3/6/2021,281,0.05,12/13/2024
4148,CA-2021-167661,10/5/2021,535,0.13,12/13/2024
4149,CA-2021-167668,5/6/2021,744,0,12/13/2024
4150,CA-2021-167703,2/3/2021,489,0.45,12/13/2024
4151,CA-2021-167752,1/15/2021,663,0.2,12/13/2024
4152,CA-2021-167871,11/18/2021,17,0.2,12/13/2024
4153,CA-2021-167899,5/21/2021,368,0,12/13/2024
4154,CA-2021-167913,7/30/2021,388,0,12/13/2024
4155,CA-2021-167941,11/6/2021,364,0.3,12/13/2024
4156,CA-2021-167976,11/11/2021,387,0,12/13/2024
4157,CA-2021-168102,4/24/2021,167,0.2,12/13/2024
4158,CA-2021-168109,7/3/2021,380,0.1,12/13/2024
4159,CA-2021-168123,3/5/2021,352,0,12/13/2024
4160,CA-2021-168172,8/6/2021,693,0,12/13/2024
4161,CA-2021-168179,11/2/2021,343,0,12/13/2024
4162,CA-2021-168193,3/6/2021,651,0,12/13/2024
4163,CA-2021-168228,4/27/2021,45,0,12/13/2024
4164,CA-2021-168389,12/11/2021,240,0.26,12/13/2024
4165,CA-2021-168396,8/3/2021,74,0,12/13/2024
4166,CA-2021-168403,9/9/2021,211,0.2,12/13/2024
4167,CA-2021-168641,11/24/2021,414,0.05,12/13/2024
4168,CA-2021-168655,10/12/2021,523,0.1,12/13/2024
4169,CA-2021-168739,5/29/2021,335,0.6,12/13/2024
4170,CA-2021-168837,10/14/2021,412,0,12/13/2024
4171,CA-2021-168858,11/19/2021,353,0,12/13/2024
4172,CA-2021-168900,5/4/2021,693,0.7,12/13/2024
4173,CA-2021-168942,8/1/2021,270,0,12/13/2024
4174,CA-2021-169005,11/2/2021,86,0,12/13/2024
4175,CA-2021-169012,7/10/2021,85,0,12/13/2024
4176,CA-2021-169054,4/22/2021,531,0.2,12/13/2024
4177,CA-2021-169124,7/3/2021,485,0,12/13/2024
4178,CA-2021-169264,8/14/2021,574,0,12/13/2024
4179,CA-2021-169285,3/21/2021,663,0,12/13/2024
4180,CA-2021-169327,9/2/2021,510,0.07,12/13/2024
4181,CA-2021-169362,10/12/2021,710,0.2,12/13/2024
4182,CA-2021-169404,4/9/2021,558,0.45,12/13/2024
4183,CA-2021-169411,12/24/2021,14,0,12/13/2024
4184,CA-2021-169439,9/9/2021,456,0.2,12/13/2024
4185,CA-2021-169474,2/4/2021,361,0,12/13/2024
4186,CA-2021-169607,10/12/2021,123,0,12/13/2024
4187,CA-2021-169691,6/15/2021,234,0,12/13/2024
4188,CA-2021-169810,7/25/2021,622,0,12/13/2024
4189,CA-2021-169817,9/21/2021,250,0.7,12/13/2024
4190,CA-2021-169859,12/14/2021,535,0.07,12/13/2024
4191,CA-2021-169894,11/24/2021,545,0.45,12/13/2024
4192,CA-2021-169901,6/15/2021,135,0.2,12/13/2024
4193,CA-2021-169929,9/25/2021,474,0,12/13/2024
4194,CA-2021-169978,12/24/2021,324,0.15,12/13/2024
4195,CA-2021-169999,6/19/2021,407,0.1,12/13/2024
4196,US-2018-100279,3/10/2018,726,0,12/13/2024
4197,US-2018-100853,9/14/2018,341,0.5,12/13/2024
4198,US-2018-102071,5/9/2018,592,0,12/13/2024
4199,US-2018-102631,12/13/2018,249,0.6,12/13/2024
4200,US-2018-102715,4/11/2018,378,0.2,12/13/2024
4201,US-2018-103338,3/11/2018,623,0,12/13/2024
4202,US-2018-103905,7/14/2018,62,0.5,12/13/2024
4203,US-2018-104759,3/31/2018,202,0.5,12/13/2024
4204,US-2018-105137,10/10/2018,623,0.7,12/13/2024
4205,US-2018-105151,3/30/2018,691,0,12/13/2024
4206,US-2018-105767,5/23/2018,48,0.43,12/13/2024
4207,US-2018-106299,8/2/2018,579,0,12/13/2024
4208,US-2018-106334,12/27/2018,363,0.1,12/13/2024
4209,US-2018-106992,9/19/2018,667,0.4,12/13/2024
4210,US-2018-107405,3/21/2018,763,0.2,12/13/2024
4211,US-2018-107699,5/19/2018,370,0,12/13/2024
4212,US-2018-107993,11/25/2018,684,0.2,12/13/2024
4213,US-2018-109036,12/20/2018,431,0,12/13/2024
4214,US-2018-109162,6/8/2018,427,0.2,12/13/2024
4215,US-2018-109456,10/16/2018,476,0.1,12/13/2024
4216,US-2018-110674,2/12/2018,670,0.2,12/13/2024
4217,US-2018-111171,12/26/2018,123,0.8,12/13/2024
4218,US-2018-111353,11/29/2018,585,0,12/13/2024
4219,US-2018-112200,11/22/2018,745,0.8,12/13/2024
4220,US-2018-112564,4/23/2018,762,0.7,12/13/2024
4221,US-2018-112795,8/23/2018,169,0,12/13/2024
4222,US-2018-112872,12/6/2018,630,0.35,12/13/2024
4223,US-2018-112914,9/25/2018,544,0.38,12/13/2024
4224,US-2018-112949,6/20/2018,165,0,12/13/2024
4225,US-2018-112991,12/10/2018,692,0.07,12/13/2024
4226,US-2018-113124,3/30/2018,555,0,12/13/2024
4227,US-2018-114188,5/20/2018,640,0,12/13/2024
4228,US-2018-114377,11/5/2018,86,0,12/13/2024
4229,US-2018-115189,12/30/2018,46,0.4,12/13/2024
4230,US-2018-115196,9/9/2018,219,0.5,12/13/2024
4231,US-2018-115413,8/26/2018,607,0,12/13/2024
4232,US-2018-115987,9/8/2018,463,0.8,12/13/2024
4233,US-2018-117058,5/27/2018,459,0.8,12/13/2024
4234,US-2018-117135,6/21/2018,571,0,12/13/2024
4235,US-2018-117163,1/27/2018,264,0.07,12/13/2024
4236,US-2018-117170,9/17/2018,444,0.2,12/13/2024
4237,US-2018-117380,3/28/2018,535,0.4,12/13/2024
4238,US-2018-117744,12/2/2018,497,0.47,12/13/2024
4239,US-2018-117968,8/5/2018,658,0,12/13/2024
4240,US-2018-118486,4/6/2018,683,0.27,12/13/2024
4241,US-2018-118997,4/8/2018,618,0,12/13/2024
4242,US-2018-119081,9/12/2018,731,0,12/13/2024
4243,US-2018-119137,7/23/2018,27,0.32,12/13/2024
4244,US-2018-120175,11/28/2018,492,0,12/13/2024
4245,US-2018-120236,9/3/2018,536,0.8,12/13/2024
4246,US-2018-120313,10/31/2018,568,0.2,12/13/2024
4247,US-2018-120740,4/15/2018,610,0,12/13/2024
4248,US-2018-121566,6/30/2018,173,0.1,12/13/2024
4249,US-2018-121734,4/11/2018,684,0.2,12/13/2024
4250,US-2018-122021,10/15/2018,15,0.25,12/13/2024
4251,US-2018-122959,12/12/2018,187,0.8,12/13/2024
4252,US-2018-123183,11/19/2018,310,0,12/13/2024
4253,US-2018-123519,12/14/2018,718,0.27,12/13/2024
4254,US-2018-124625,11/3/2018,709,0,12/13/2024
4255,US-2018-125521,3/14/2018,149,0,12/13/2024
4256,US-2018-126340,11/8/2018,250,0.2,12/13/2024
4257,US-2018-126571,10/11/2018,364,0.2,12/13/2024
4258,US-2018-127635,9/14/2018,672,0.45,12/13/2024
4259,US-2018-127978,3/3/2018,406,0.3,12/13/2024
4260,US-2018-128685,4/4/2018,552,0.2,12/13/2024
4261,US-2018-129609,3/22/2018,782,0,12/13/2024
4262,US-2018-130358,6/23/2018,221,0.2,12/13/2024
4263,US-2018-130379,5/25/2018,386,0.7,12/13/2024
4264,US-2018-131275,3/18/2018,669,0.07,12/13/2024
4265,US-2018-131870,9/9/2018,563,0.2,12/13/2024
4266,US-2018-131982,3/7/2018,573,0.2,12/13/2024
4267,US-2018-132745,10/1/2018,562,0,12/13/2024
4268,US-2018-133130,9/27/2018,750,0.1,12/13/2024
4269,US-2018-133949,12/31/2018,385,0.2,12/13/2024
4270,US-2018-134054,10/10/2018,282,0,12/13/2024
4271,US-2018-134187,11/4/2018,752,0,12/13/2024
4272,US-2018-134614,9/20/2018,590,0.5,12/13/2024
4273,US-2018-134712,11/29/2018,106,0.2,12/13/2024
4274,US-2018-134733,9/23/2018,93,0.17,12/13/2024
4275,US-2018-134971,6/7/2018,100,0.8,12/13/2024
4276,US-2018-135881,5/23/2018,312,0.07,12/13/2024
4277,US-2018-135972,9/21/2018,365,0.1,12/13/2024
4278,US-2018-137155,11/1/2018,219,0,12/13/2024
4279,US-2018-137680,2/24/2018,369,0.2,12/13/2024
4280,US-2018-137869,3/28/2018,184,0,12/13/2024
4281,US-2018-138247,12/24/2018,83,0.07,12/13/2024
4282,US-2018-138758,7/7/2018,388,0.25,12/13/2024
4283,US-2018-138828,9/2/2018,424,0,12/13/2024
4284,US-2018-138835,9/10/2018,188,0,12/13/2024
4285,US-2018-139500,11/16/2018,9,0.3,12/13/2024
4286,US-2018-139640,11/7/2018,740,0.2,12/13/2024
4287,US-2018-140116,3/10/2018,445,0.2,12/13/2024
4288,US-2018-140452,12/6/2018,90,0.52,12/13/2024
4289,US-2018-140914,11/11/2018,89,0.45,12/13/2024
4290,US-2018-141215,6/15/2018,434,0.47,12/13/2024
4291,US-2018-141257,6/8/2018,174,0.2,12/13/2024
4292,US-2018-143231,12/31/2018,305,0,12/13/2024
4293,US-2018-143287,11/11/2018,442,0,12/13/2024
4294,US-2018-143581,8/19/2018,105,0,12/13/2024
4295,US-2018-143707,3/1/2018,332,0,12/13/2024
4296,US-2018-143721,11/23/2018,211,0.3,12/13/2024
4297,US-2018-144078,11/25/2018,623,0.13,12/13/2024
4298,US-2018-146353,10/14/2018,355,0,12/13/2024
4299,US-2018-147606,11/26/2018,357,0.6,12/13/2024
4300,US-2018-147627,1/20/2018,328,0,12/13/2024
4301,US-2018-147648,11/26/2018,473,0,12/13/2024
4302,US-2018-147704,11/16/2018,713,0,12/13/2024
4303,US-2018-147774,1/20/2018,528,0.7,12/13/2024
4304,US-2018-148194,5/4/2018,105,0,12/13/2024
4305,US-2018-148838,3/17/2018,167,0.24,12/13/2024
4306,US-2018-149034,11/19/2018,636,0.2,12/13/2024
4307,US-2018-150119,4/23/2018,450,0.37,12/13/2024
4308,US-2018-150126,7/27/2018,52,0,12/13/2024
4309,US-2018-150434,7/19/2018,124,0.07,12/13/2024
4310,US-2018-150532,7/14/2018,585,0.2,12/13/2024
4311,US-2018-150574,12/19/2018,519,0.45,12/13/2024
4312,US-2018-150924,9/12/2018,612,0.8,12/13/2024
4313,US-2018-151015,10/14/2018,69,0.4,12/13/2024
4314,US-2018-151925,9/26/2018,444,0.2,12/13/2024
4315,US-2018-152030,12/26/2018,16,0.3,12/13/2024
4316,US-2018-152723,9/26/2018,323,0.8,12/13/2024
4317,US-2018-154655,10/12/2018,99,0.2,12/13/2024
4318,US-2018-154879,5/6/2018,705,0,12/13/2024
4319,US-2018-155502,1/26/2018,683,0,12/13/2024
4320,US-2018-155544,3/21/2018,304,0.2,12/13/2024
4321,US-2018-155817,10/3/2018,699,0.2,12/13/2024
4322,US-2018-155894,7/26/2018,152,0.2,12/13/2024
4323,US-2018-156216,9/13/2018,246,0.7,12/13/2024
4324,US-2018-156559,8/19/2018,462,0,12/13/2024
4325,US-2018-157021,4/1/2018,439,0.1,12/13/2024
4326,US-2018-157070,6/1/2018,616,0.05,12/13/2024
4327,US-2018-157231,4/5/2018,655,0,12/13/2024
4328,US-2018-157385,11/23/2018,670,0.1,12/13/2024
4329,US-2018-157406,4/25/2018,188,0.2,12/13/2024
4330,US-2018-157847,4/2/2018,668,0.2,12/13/2024
4331,US-2018-158057,3/22/2018,138,0.7,12/13/2024
4332,US-2018-158365,4/12/2018,722,0,12/13/2024
4333,US-2018-158400,10/25/2018,28,0.2,12/13/2024
4334,US-2018-158638,9/17/2018,26,0.7,12/13/2024
4335,US-2018-159611,12/27/2018,416,0.2,12/13/2024
4336,US-2018-159618,11/12/2018,190,0.22,12/13/2024
4337,US-2018-159926,11/18/2018,174,0.44,12/13/2024
4338,US-2018-160444,7/5/2018,200,0.2,12/13/2024
4339,US-2018-160780,6/21/2018,722,0.7,12/13/2024
4340,US-2018-161305,6/6/2018,665,0.5,12/13/2024
4341,US-2018-161613,12/1/2018,491,0.3,12/13/2024
4342,US-2018-163146,5/16/2018,134,0,12/13/2024
4343,US-2018-163797,4/8/2018,588,0.2,12/13/2024
4344,US-2018-164406,8/15/2018,71,0.12,12/13/2024
4345,US-2018-164616,8/19/2018,540,0.45,12/13/2024
4346,US-2018-164644,7/22/2018,389,0.2,12/13/2024
4347,US-2018-164763,3/17/2018,511,0,12/13/2024
4348,US-2018-165589,2/18/2018,740,0.6,12/13/2024
4349,US-2018-165659,6/1/2018,478,0,12/13/2024
4350,US-2018-165862,7/13/2018,303,0.2,12/13/2024
4351,US-2018-166310,9/21/2018,409,0.6,12/13/2024
4352,US-2018-166828,8/22/2018,362,0,12/13/2024
4353,US-2018-167262,10/31/2018,13,0.2,12/13/2024
4354,US-2018-167633,9/30/2018,120,0.2,12/13/2024
4355,US-2018-167738,12/24/2018,348,0.1,12/13/2024
4356,US-2018-168501,11/21/2018,377,0.2,12/13/2024
4357,US-2018-169390,2/7/2018,177,0,12/13/2024
4358,US-2018-169789,12/30/2018,501,0.7,12/13/2024
4359,US-2019-100069,6/29/2019,562,0,12/13/2024
4360,US-2019-100377,8/28/2019,765,0.2,12/13/2024
4361,US-2019-100531,9/27/2019,570,0.7,12/13/2024
4362,US-2019-101399,1/17/2019,409,0.6,12/13/2024
4363,US-2019-101511,11/21/2019,357,0.25,12/13/2024
4364,US-2019-103471,12/24/2019,403,0.45,12/13/2024
4365,US-2019-103996,3/29/2019,623,0,12/13/2024
4366,US-2019-104185,9/3/2019,341,0,12/13/2024
4367,US-2019-104430,10/22/2019,478,0.8,12/13/2024
4368,US-2019-105676,12/1/2019,570,0.6,12/13/2024
4369,US-2019-106495,6/15/2019,13,0.2,12/13/2024
4370,US-2019-106873,9/24/2019,439,0.2,12/13/2024
4371,US-2019-107349,7/13/2019,699,0.8,12/13/2024
4372,US-2019-107944,3/23/2019,41,0,12/13/2024
4373,US-2019-108966,10/11/2019,706,0.33,12/13/2024
4374,US-2019-109015,9/6/2019,107,0,12/13/2024
4375,US-2019-110163,11/1/2019,294,0.2,12/13/2024
4376,US-2019-110261,12/19/2019,608,0.2,12/13/2024
4377,US-2019-110569,5/23/2019,250,0.45,12/13/2024
4378,US-2019-111927,11/14/2019,475,0,12/13/2024
4379,US-2019-112508,3/24/2019,102,0.2,12/13/2024
4380,US-2019-113327,5/26/2019,83,0.2,12/13/2024
4381,US-2019-113593,4/18/2019,556,0,12/13/2024
4382,US-2019-114741,12/6/2019,337,0,12/13/2024
4383,US-2019-114839,4/26/2019,615,0.3,12/13/2024
4384,US-2019-115238,4/30/2019,411,0,12/13/2024
4385,US-2019-115343,9/22/2019,290,0.2,12/13/2024
4386,US-2019-116981,3/26/2019,703,0,12/13/2024
4387,US-2019-117184,5/17/2019,580,0.5,12/13/2024
4388,US-2019-117492,8/7/2019,577,0,12/13/2024
4389,US-2019-118766,10/15/2019,473,0.5,12/13/2024
4390,US-2019-118906,3/10/2019,418,0,12/13/2024
4391,US-2019-118983,11/22/2019,331,0.8,12/13/2024
4392,US-2019-119312,10/2/2019,179,0,12/13/2024
4393,US-2019-120161,12/18/2019,466,0.2,12/13/2024
4394,US-2019-120502,4/13/2019,112,0.07,12/13/2024
4395,US-2019-120572,12/11/2019,300,0.7,12/13/2024
4396,US-2019-120712,12/20/2019,175,0.2,12/13/2024
4397,US-2019-120957,12/7/2019,433,0,12/13/2024
4398,US-2019-122140,4/2/2019,532,0.4,12/13/2024
4399,US-2019-122784,7/20/2019,619,0.4,12/13/2024
4400,US-2019-122910,5/12/2019,477,0.2,12/13/2024
4401,US-2019-123218,12/20/2019,424,0.23,12/13/2024
4402,US-2019-123918,10/15/2019,144,0.4,12/13/2024
4403,US-2019-123960,6/11/2019,71,0,12/13/2024
4404,US-2019-124219,8/7/2019,447,0,12/13/2024
4405,US-2019-125374,3/23/2019,352,0.3,12/13/2024
4406,US-2019-126214,12/21/2019,408,0,12/13/2024
4407,US-2019-126235,10/15/2019,294,0,12/13/2024
4408,US-2019-126753,8/16/2019,710,0.37,12/13/2024
4409,US-2019-126977,9/17/2019,589,0.05,12/13/2024
4410,US-2019-127040,12/6/2019,690,0,12/13/2024
4411,US-2019-128090,8/16/2019,395,0.2,12/13/2024
4412,US-2019-128587,12/24/2019,329,0,12/13/2024
4413,US-2019-129007,9/13/2019,426,0.07,12/13/2024
4414,US-2019-129553,7/27/2019,592,0,12/13/2024
4415,US-2019-129637,12/17/2019,494,0.33,12/13/2024
4416,US-2019-130491,2/8/2019,89,0,12/13/2024
4417,US-2019-130512,8/21/2019,701,0.3,12/13/2024
4418,US-2019-130519,9/15/2019,564,0.2,12/13/2024
4419,US-2019-131359,10/30/2019,280,0.32,12/13/2024
4420,US-2019-131842,12/5/2019,657,0.2,12/13/2024
4421,US-2019-132836,6/1/2019,39,0,12/13/2024
4422,US-2019-134026,4/26/2019,357,0.2,12/13/2024
4423,US-2019-134271,4/18/2019,641,0,12/13/2024
4424,US-2019-134558,12/19/2019,601,0.1,12/13/2024
4425,US-2019-136259,11/5/2019,127,0.45,12/13/2024
4426,US-2019-136427,6/20/2019,396,0.2,12/13/2024
4427,US-2019-136476,4/5/2019,298,0.7,12/13/2024
4428,US-2019-136749,12/25/2019,462,0,12/13/2024
4429,US-2019-136987,4/11/2019,49,0.1,12/13/2024
4430,US-2019-137008,10/2/2019,400,0,12/13/2024
4431,US-2019-137533,12/18/2019,380,0.2,12/13/2024
4432,US-2019-137960,12/18/2019,547,0,12/13/2024
4433,US-2019-138093,12/10/2019,436,0,12/13/2024
4434,US-2019-138121,12/17/2019,388,0,12/13/2024
4435,US-2019-138303,9/3/2019,508,0.2,12/13/2024
4436,US-2019-138716,9/17/2019,172,0.2,12/13/2024
4437,US-2019-138919,9/17/2019,473,0.4,12/13/2024
4438,US-2019-139675,3/13/2019,563,0.1,12/13/2024
4439,US-2019-139759,8/25/2019,568,0.1,12/13/2024
4440,US-2019-140200,7/26/2019,125,0.5,12/13/2024
4441,US-2019-140851,7/13/2019,560,0,12/13/2024
4442,US-2019-141453,11/30/2019,194,0.8,12/13/2024
4443,US-2019-141684,6/29/2019,527,0,12/13/2024
4444,US-2019-142020,6/4/2019,746,0,12/13/2024
4445,US-2019-142811,4/2/2019,389,0.2,12/13/2024
4446,US-2019-144771,10/2/2019,148,0.2,12/13/2024
4447,US-2019-145121,10/2/2019,534,0,12/13/2024
4448,US-2019-145422,12/3/2019,615,0.15,12/13/2024
4449,US-2019-145436,2/28/2019,777,0.2,12/13/2024
4450,US-2019-146745,9/3/2019,58,0.2,12/13/2024
4451,US-2019-147242,9/10/2019,258,0,12/13/2024
4452,US-2019-147662,2/14/2019,416,0.44,12/13/2024
4453,US-2019-147739,12/25/2019,353,0.2,12/13/2024
4454,US-2019-148817,12/1/2019,425,0,12/13/2024
