order_id,product_id,ship_date,ship_mode,last_updated_at
420,370,2018-08-05,First Class,2024-12-13
420,453,2018-08-05,First Class,2024-12-13
4801,447,2021-12-21,Second Class,2024-12-13
3334,244,2021-06-07,Standard Class,2024-12-13
2991,1755,2021-12-14,Standard Class,2024-12-13
3521,1316,2021-12-07,Standard Class,2024-12-13
3521,1746,2021-12-07,Standard Class,2024-12-13
3521,770,2021-12-07,Standard Class,2024-12-13
3521,906,2021-12-07,Standard Class,2024-12-13
3521,1352,2021-12-07,Standard Class,2024-12-13
820,1497,2019-02-13,Second Class,2024-12-13
1417,1011,2019-01-09,Standard Class,2024-12-13
1417,47,2019-01-09,Standard Class,2024-12-13
1417,1800,2019-01-09,Standard Class,2024-12-13
1417,1634,2019-01-09,Standard Class,2024-12-13
1417,1467,2019-01-09,Standard Class,2024-12-13
2169,1342,2020-11-01,Standard Class,2024-12-13
2169,1785,2020-11-01,Standard Class,2024-12-13
1692,910,2019-12-27,First Class,2024-12-13
1692,1249,2019-12-27,First Class,2024-12-13
1692,756,2019-12-27,First Class,2024-12-13
1692,142,2019-12-27,First Class,2024-12-13
1692,1641,2019-12-27,First Class,2024-12-13
1692,542,2019-12-27,First Class,2024-12-13
1624,505,2019-08-16,Standard Class,2024-12-13
1624,361,2019-08-16,Standard Class,2024-12-13
1624,1377,2019-08-16,Standard Class,2024-12-13
4449,133,2019-03-04,Standard Class,2024-12-13
4449,125,2019-03-04,Standard Class,2024-12-13
4323,710,2018-09-17,Standard Class,2024-12-13
4725,334,2021-04-12,Standard Class,2024-12-13
4725,358,2021-04-12,Standard Class,2024-12-13
4725,710,2021-04-12,Standard Class,2024-12-13
4725,287,2021-04-12,Standard Class,2024-12-13
4725,1577,2021-04-12,Standard Class,2024-12-13
4005,1177,2021-11-16,Standard Class,2024-12-13
2595,1220,2020-06-09,Second Class,2024-12-13
2595,160,2020-06-09,Second Class,2024-12-13
2595,300,2020-06-09,Second Class,2024-12-13
2595,1688,2020-06-09,Second Class,2024-12-13
2595,347,2020-06-09,Second Class,2024-12-13
2595,228,2020-06-09,Second Class,2024-12-13
2595,628,2020-06-09,Second Class,2024-12-13
396,120,2018-06-06,Second Class,2024-12-13
396,1368,2018-06-06,Second Class,2024-12-13
396,1255,2018-06-06,Second Class,2024-12-13
396,442,2018-06-06,Second Class,2024-12-13
396,1021,2018-06-06,Second Class,2024-12-13
2547,100,2020-12-15,Second Class,2024-12-13
2403,1277,2020-09-17,Standard Class,2024-12-13
2403,1577,2020-09-17,Standard Class,2024-12-13
2429,1337,2020-12-13,First Class,2024-12-13
2429,888,2020-12-13,First Class,2024-12-13
4477,228,2019-12-04,Standard Class,2024-12-13
4477,1422,2019-12-04,Standard Class,2024-12-13
4477,1356,2019-12-04,Standard Class,2024-12-13
4477,1742,2019-12-04,Standard Class,2024-12-13
4066,1471,2021-12-03,Second Class,2024-12-13
4066,1386,2021-12-03,Second Class,2024-12-13
4066,778,2021-12-03,Second Class,2024-12-13
4955,421,2021-06-12,Standard Class,2024-12-13
4209,1633,2018-09-21,Second Class,2024-12-13
4209,1668,2018-09-21,Second Class,2024-12-13
2096,1731,2020-06-13,Standard Class,2024-12-13
1529,1590,2019-11-15,Standard Class,2024-12-13
3539,591,2021-06-20,Standard Class,2024-12-13
1865,938,2020-01-28,Standard Class,2024-12-13
4916,1414,2021-12-13,Standard Class,2024-12-13
4916,898,2021-12-13,Standard Class,2024-12-13
4084,1391,2022-01-02,Second Class,2024-12-13
1535,1574,2019-07-31,First Class,2024-12-13
1535,255,2019-07-31,First Class,2024-12-13
1535,745,2019-07-31,First Class,2024-12-13
3162,1184,2021-09-17,First Class,2024-12-13
3162,520,2021-09-17,First Class,2024-12-13
3464,1069,2021-10-17,Standard Class,2024-12-13
3464,1273,2021-10-17,Standard Class,2024-12-13
3464,1325,2021-10-17,Standard Class,2024-12-13
3464,976,2021-10-17,Standard Class,2024-12-13
4483,847,2019-09-28,Second Class,2024-12-13
4483,1748,2019-09-28,Second Class,2024-12-13
1206,352,2019-11-06,Standard Class,2024-12-13
1205,1052,2019-10-02,Standard Class,2024-12-13
1205,1518,2019-10-02,Standard Class,2024-12-13
1205,1257,2019-10-02,Standard Class,2024-12-13
1895,669,2020-12-20,Second Class,2024-12-13
1895,436,2020-12-20,Second Class,2024-12-13
1895,1431,2020-12-20,Second Class,2024-12-13
1861,932,2020-11-24,Second Class,2024-12-13
1861,1015,2020-11-24,Second Class,2024-12-13
1861,1521,2020-11-24,Second Class,2024-12-13
1861,48,2020-11-24,Second Class,2024-12-13
152,293,2018-12-28,First Class,2024-12-13
152,78,2018-12-28,First Class,2024-12-13
152,242,2018-12-28,First Class,2024-12-13
152,833,2018-12-28,First Class,2024-12-13
152,945,2018-12-28,First Class,2024-12-13
2355,1157,2020-11-03,Standard Class,2024-12-13
2355,1385,2020-11-03,Standard Class,2024-12-13
2355,1261,2020-11-03,Standard Class,2024-12-13
2355,199,2020-11-03,Standard Class,2024-12-13
2355,748,2020-11-03,Standard Class,2024-12-13
4945,346,2021-11-23,Standard Class,2024-12-13
1388,234,2019-05-09,Second Class,2024-12-13
384,593,2019-01-04,Standard Class,2024-12-13
146,680,2018-06-06,Standard Class,2024-12-13
146,547,2018-06-06,Standard Class,2024-12-13
3343,563,2021-04-17,First Class,2024-12-13
2360,203,2020-09-14,Second Class,2024-12-13
2360,121,2020-09-14,Second Class,2024-12-13
2360,196,2020-09-14,Second Class,2024-12-13
2360,959,2020-09-14,Second Class,2024-12-13
253,190,2018-10-03,Standard Class,2024-12-13
781,1776,2018-08-16,Standard Class,2024-12-13
781,1143,2018-08-16,Standard Class,2024-12-13
739,580,2018-12-30,First Class,2024-12-13
749,93,2018-11-09,Standard Class,2024-12-13
749,1656,2018-11-09,Standard Class,2024-12-13
749,1839,2018-11-09,Standard Class,2024-12-13
749,1486,2018-11-09,Standard Class,2024-12-13
749,1388,2018-11-09,Standard Class,2024-12-13
668,913,2018-09-24,Standard Class,2024-12-13
2672,833,2020-04-27,Standard Class,2024-12-13
2672,1517,2020-04-27,Standard Class,2024-12-13
3871,207,2021-11-05,Second Class,2024-12-13
4626,1825,2020-09-01,First Class,2024-12-13
4626,1318,2020-09-01,First Class,2024-12-13
4626,105,2020-09-01,First Class,2024-12-13
4626,962,2020-09-01,First Class,2024-12-13
4626,698,2020-09-01,First Class,2024-12-13
4655,1856,2020-04-29,Second Class,2024-12-13
4655,688,2020-04-29,Second Class,2024-12-13
4655,721,2020-04-29,Second Class,2024-12-13
1305,720,2019-09-04,Second Class,2024-12-13
1305,1613,2019-09-04,Second Class,2024-12-13
1305,811,2019-09-04,Second Class,2024-12-13
369,773,2018-07-17,Standard Class,2024-12-13
369,373,2018-07-17,Standard Class,2024-12-13
1167,909,2019-06-26,Second Class,2024-12-13
266,477,2018-04-17,Second Class,2024-12-13
266,785,2018-04-17,Second Class,2024-12-13
266,929,2018-04-17,Second Class,2024-12-13
266,1713,2018-04-17,Second Class,2024-12-13
4396,1300,2019-12-24,Standard Class,2024-12-13
4192,1771,2021-06-19,Standard Class,2024-12-13
3492,612,2021-07-12,Standard Class,2024-12-13
3492,1038,2021-07-12,Standard Class,2024-12-13
3492,518,2021-07-12,Standard Class,2024-12-13
2159,1471,2020-09-03,First Class,2024-12-13
2159,1149,2020-09-03,First Class,2024-12-13
2159,732,2020-09-03,First Class,2024-12-13
2159,1150,2020-09-03,First Class,2024-12-13
2159,849,2020-09-03,First Class,2024-12-13
2294,20,2020-04-13,Standard Class,2024-12-13
2294,857,2020-04-13,Standard Class,2024-12-13
2294,555,2020-04-13,Standard Class,2024-12-13
2294,1189,2020-04-13,Standard Class,2024-12-13
2165,1186,2020-04-28,Standard Class,2024-12-13
3912,400,2021-03-11,First Class,2024-12-13
3912,963,2021-03-11,First Class,2024-12-13
3705,963,2021-10-01,Standard Class,2024-12-13
3705,62,2021-10-01,Standard Class,2024-12-13
3705,597,2021-10-01,Standard Class,2024-12-13
3705,139,2021-10-01,Standard Class,2024-12-13
282,1358,2018-09-29,Standard Class,2024-12-13
2562,739,2020-10-21,Same Day,2024-12-13
2562,1438,2020-10-21,Same Day,2024-12-13
2562,1375,2020-10-21,Same Day,2024-12-13
2562,21,2020-10-21,Same Day,2024-12-13
2906,1156,2021-06-04,Standard Class,2024-12-13
2906,1366,2021-06-04,Standard Class,2024-12-13
4243,721,2018-07-27,Standard Class,2024-12-13
4243,1579,2018-07-27,Standard Class,2024-12-13
4243,495,2018-07-27,Standard Class,2024-12-13
4243,1526,2018-07-27,Standard Class,2024-12-13
4607,1206,2020-10-01,First Class,2024-12-13
4881,377,2021-09-01,Standard Class,2024-12-13
1201,393,2019-05-05,Standard Class,2024-12-13
1201,1397,2019-05-05,Standard Class,2024-12-13
1201,654,2019-05-05,Standard Class,2024-12-13
2243,1284,2020-10-29,First Class,2024-12-13
2243,735,2020-10-29,First Class,2024-12-13
1129,1600,2019-06-29,Second Class,2024-12-13
4503,323,2019-12-02,Standard Class,2024-12-13
4503,1534,2019-12-02,Standard Class,2024-12-13
1098,1643,2019-12-07,Standard Class,2024-12-13
1098,205,2019-12-07,Standard Class,2024-12-13
204,632,2018-11-26,First Class,2024-12-13
2845,641,2021-12-15,Standard Class,2024-12-13
2845,1520,2021-12-15,Standard Class,2024-12-13
4277,1805,2018-09-23,Second Class,2024-12-13
4277,1618,2018-09-23,Second Class,2024-12-13
4275,802,2018-06-10,Second Class,2024-12-13
2871,828,2021-07-05,Standard Class,2024-12-13
4109,1324,2021-10-19,Second Class,2024-12-13
4109,1179,2021-10-19,Second Class,2024-12-13
1092,1448,2019-11-04,Standard Class,2024-12-13
1834,1355,2020-09-10,Second Class,2024-12-13
1834,49,2020-09-10,Second Class,2024-12-13
1834,1329,2020-09-10,Second Class,2024-12-13
1834,1468,2020-09-10,Second Class,2024-12-13
168,1144,2018-12-26,First Class,2024-12-13
650,585,2018-04-20,Standard Class,2024-12-13
3157,465,2021-12-29,Standard Class,2024-12-13
3143,1468,2021-12-12,Standard Class,2024-12-13
3143,1621,2021-12-12,Standard Class,2024-12-13
3143,1234,2021-12-12,Standard Class,2024-12-13
3143,342,2021-12-12,Standard Class,2024-12-13
3143,1196,2021-12-12,Standard Class,2024-12-13
3143,999,2021-12-12,Standard Class,2024-12-13
3143,1149,2021-12-12,Standard Class,2024-12-13
3143,16,2021-12-12,Standard Class,2024-12-13
3143,116,2021-12-12,Standard Class,2024-12-13
3650,1028,2021-11-07,Standard Class,2024-12-13
3650,78,2021-11-07,Standard Class,2024-12-13
3249,620,2021-06-28,Standard Class,2024-12-13
2454,135,2020-04-18,Standard Class,2024-12-13
3895,1240,2021-11-10,Standard Class,2024-12-13
3023,526,2021-03-09,Standard Class,2024-12-13
3023,852,2021-03-09,Standard Class,2024-12-13
515,1581,2018-06-25,First Class,2024-12-13
3317,310,2021-10-23,Standard Class,2024-12-13
3317,1328,2021-10-23,Standard Class,2024-12-13
3913,50,2021-08-23,Second Class,2024-12-13
3793,256,2021-11-26,Second Class,2024-12-13
3793,700,2021-11-26,Second Class,2024-12-13
23,1625,2018-09-13,First Class,2024-12-13
3848,483,2021-10-08,Standard Class,2024-12-13
4576,832,2020-04-21,Standard Class,2024-12-13
4576,1597,2020-04-21,Standard Class,2024-12-13
4576,1598,2020-04-21,Standard Class,2024-12-13
4576,1314,2020-04-21,Standard Class,2024-12-13
2126,1395,2020-06-07,First Class,2024-12-13
4311,668,2018-12-25,Standard Class,2024-12-13
4311,1544,2018-12-25,Standard Class,2024-12-13
2436,1658,2020-06-14,Second Class,2024-12-13
2436,1149,2020-06-14,Second Class,2024-12-13
3406,1164,2021-09-19,Standard Class,2024-12-13
3940,107,2021-01-23,Second Class,2024-12-13
1950,148,2020-09-07,Second Class,2024-12-13
1950,1298,2020-09-07,Second Class,2024-12-13
1950,1389,2020-09-07,Second Class,2024-12-13
1950,1163,2020-09-07,Second Class,2024-12-13
1950,91,2020-09-07,Second Class,2024-12-13
1950,966,2020-09-07,Second Class,2024-12-13
3886,145,2021-03-25,Second Class,2024-12-13
2754,491,2020-04-03,Second Class,2024-12-13
2754,1346,2020-04-03,Second Class,2024-12-13
2754,539,2020-04-03,Second Class,2024-12-13
2754,572,2020-04-03,Second Class,2024-12-13
2754,637,2020-04-03,Second Class,2024-12-13
2754,1775,2020-04-03,Second Class,2024-12-13
3753,331,2021-10-24,Standard Class,2024-12-13
3753,1303,2021-10-24,Standard Class,2024-12-13
1702,1514,2020-12-17,Standard Class,2024-12-13
4216,52,2018-02-18,Standard Class,2024-12-13
4683,89,2020-10-01,Standard Class,2024-12-13
4683,861,2020-10-01,Standard Class,2024-12-13
920,429,2019-12-22,Standard Class,2024-12-13
3850,1296,2021-12-10,Second Class,2024-12-13
2788,1425,2020-10-24,Second Class,2024-12-13
4231,600,2018-09-01,Standard Class,2024-12-13
4231,1548,2018-09-01,Standard Class,2024-12-13
307,92,2018-05-23,Standard Class,2024-12-13
1151,122,2019-02-07,Standard Class,2024-12-13
3130,1836,2021-11-05,Standard Class,2024-12-13
3130,857,2021-11-05,Standard Class,2024-12-13
1297,80,2019-05-01,Standard Class,2024-12-13
1297,491,2019-05-01,Standard Class,2024-12-13
1297,1810,2019-05-01,Standard Class,2024-12-13
1297,698,2019-05-01,Standard Class,2024-12-13
1889,1739,2020-05-13,Standard Class,2024-12-13
1171,632,2019-01-28,Standard Class,2024-12-13
890,345,2019-04-17,Second Class,2024-12-13
890,1735,2019-04-17,Second Class,2024-12-13
1448,124,2019-09-30,Standard Class,2024-12-13
1448,986,2019-09-30,Standard Class,2024-12-13
1448,1543,2019-09-30,Standard Class,2024-12-13
4280,864,2018-04-02,Standard Class,2024-12-13
4280,363,2018-04-02,Standard Class,2024-12-13
1961,440,2020-07-22,Standard Class,2024-12-13
688,782,2018-04-23,Second Class,2024-12-13
688,1114,2018-04-23,Second Class,2024-12-13
4834,332,2021-07-25,Standard Class,2024-12-13
1136,1088,2019-10-02,Standard Class,2024-12-13
1136,1781,2019-10-02,Standard Class,2024-12-13
2143,290,2020-03-02,Standard Class,2024-12-13
1765,1304,2020-05-06,Standard Class,2024-12-13
1765,1387,2020-05-06,Standard Class,2024-12-13
1765,960,2020-05-06,Standard Class,2024-12-13
801,1027,2018-12-15,Standard Class,2024-12-13
801,451,2018-12-15,Standard Class,2024-12-13
1398,1111,2019-12-29,Standard Class,2024-12-13
3517,469,2021-12-12,Standard Class,2024-12-13
3517,1497,2021-12-12,Standard Class,2024-12-13
50,818,2018-06-01,First Class,2024-12-13
50,1819,2018-06-01,First Class,2024-12-13
50,398,2018-06-01,First Class,2024-12-13
50,1123,2018-06-01,First Class,2024-12-13
3847,737,2021-03-06,Standard Class,2024-12-13
1371,1556,2019-10-17,Standard Class,2024-12-13
1371,1329,2019-10-17,Standard Class,2024-12-13
1377,1384,2019-07-19,Second Class,2024-12-13
1377,1138,2019-07-19,Second Class,2024-12-13
1377,123,2019-07-19,Second Class,2024-12-13
1377,11,2019-07-19,Second Class,2024-12-13
15,1048,2018-11-24,Second Class,2024-12-13
2272,1064,2020-06-02,Standard Class,2024-12-13
4993,1528,2021-07-09,Standard Class,2024-12-13
3250,899,2021-09-29,Standard Class,2024-12-13
1730,978,2020-10-07,Standard Class,2024-12-13
1730,120,2020-10-07,Standard Class,2024-12-13
1730,1279,2020-10-07,Standard Class,2024-12-13
1730,1140,2020-10-07,Standard Class,2024-12-13
4166,1156,2021-09-15,Standard Class,2024-12-13
4166,449,2021-09-15,Standard Class,2024-12-13
1443,971,2019-03-18,Standard Class,2024-12-13
2642,276,2020-12-04,Second Class,2024-12-13
2567,356,2020-06-21,Standard Class,2024-12-13
3160,604,2021-12-06,Second Class,2024-12-13
3160,1522,2021-12-06,Second Class,2024-12-13
3160,1523,2021-12-06,Second Class,2024-12-13
3160,1166,2021-12-06,Second Class,2024-12-13
3160,1463,2021-12-06,Second Class,2024-12-13
3160,300,2021-12-06,Second Class,2024-12-13
3160,298,2021-12-06,Second Class,2024-12-13
3160,290,2021-12-06,Second Class,2024-12-13
1903,1018,2020-08-22,Standard Class,2024-12-13
2450,602,2020-12-29,Standard Class,2024-12-13
2450,1515,2020-12-29,Standard Class,2024-12-13
2450,263,2020-12-29,Standard Class,2024-12-13
2450,1218,2020-12-29,Standard Class,2024-12-13
3315,739,2021-07-30,Standard Class,2024-12-13
3305,756,2021-06-25,Standard Class,2024-12-13
3305,647,2021-06-25,Standard Class,2024-12-13
3305,1149,2021-06-25,Standard Class,2024-12-13
3378,412,2021-08-18,Standard Class,2024-12-13
3378,695,2021-08-18,Standard Class,2024-12-13
3378,940,2021-08-18,Standard Class,2024-12-13
3378,1576,2021-08-18,Standard Class,2024-12-13
3378,254,2021-08-18,Standard Class,2024-12-13
3378,892,2021-08-18,Standard Class,2024-12-13
3378,83,2021-08-18,Standard Class,2024-12-13
1143,1103,2019-11-13,Standard Class,2024-12-13
4389,861,2019-10-22,Standard Class,2024-12-13
4389,753,2019-10-22,Standard Class,2024-12-13
1892,456,2020-08-02,First Class,2024-12-13
2473,365,2020-12-07,Standard Class,2024-12-13
2473,528,2020-12-07,Standard Class,2024-12-13
2473,1354,2020-12-07,Standard Class,2024-12-13
2473,7,2020-12-07,Standard Class,2024-12-13
2764,192,2020-04-30,Second Class,2024-12-13
4747,1412,2021-08-27,First Class,2024-12-13
4106,1673,2021-06-21,Standard Class,2024-12-13
4106,1610,2021-06-21,Standard Class,2024-12-13
941,98,2019-11-24,Standard Class,2024-12-13
2821,484,2021-09-08,Second Class,2024-12-13
1490,748,2019-07-08,Second Class,2024-12-13
3594,1330,2021-09-21,Standard Class,2024-12-13
3594,1492,2021-09-21,Standard Class,2024-12-13
2971,725,2021-03-17,Standard Class,2024-12-13
3487,1706,2021-09-29,Standard Class,2024-12-13
3487,805,2021-09-29,Standard Class,2024-12-13
2102,736,2020-08-16,First Class,2024-12-13
2102,1000,2020-08-16,First Class,2024-12-13
3204,1567,2021-11-24,Second Class,2024-12-13
3204,1729,2021-11-24,Second Class,2024-12-13
3204,171,2021-11-24,Second Class,2024-12-13
4145,376,2021-07-27,First Class,2024-12-13
2016,541,2020-03-27,Second Class,2024-12-13
4716,135,2020-07-20,Standard Class,2024-12-13
4716,1229,2020-07-20,Standard Class,2024-12-13
4115,885,2021-08-24,Standard Class,2024-12-13
4115,1786,2021-08-24,Standard Class,2024-12-13
4115,1244,2021-08-24,Standard Class,2024-12-13
4115,648,2021-08-24,Standard Class,2024-12-13
4115,399,2021-08-24,Standard Class,2024-12-13
4115,1349,2021-08-24,Standard Class,2024-12-13
4115,817,2021-08-24,Standard Class,2024-12-13
2418,66,2020-12-17,First Class,2024-12-13
2418,1356,2020-12-17,First Class,2024-12-13
3490,788,2022-01-01,Standard Class,2024-12-13
3490,1433,2022-01-01,Standard Class,2024-12-13
3490,527,2022-01-01,Standard Class,2024-12-13
3490,703,2022-01-01,Standard Class,2024-12-13
3490,685,2022-01-01,Standard Class,2024-12-13
386,943,2018-03-05,Standard Class,2024-12-13
386,69,2018-03-05,Standard Class,2024-12-13
386,177,2018-03-05,Standard Class,2024-12-13
386,1346,2018-03-05,Standard Class,2024-12-13
1409,769,2019-11-24,Standard Class,2024-12-13
1409,1768,2019-11-24,Standard Class,2024-12-13
466,1315,2018-04-06,Standard Class,2024-12-13
466,647,2018-04-06,Standard Class,2024-12-13
3440,67,2021-10-10,Standard Class,2024-12-13
3440,929,2021-10-10,Standard Class,2024-12-13
3440,462,2021-10-10,Standard Class,2024-12-13
3440,308,2021-10-10,Standard Class,2024-12-13
3440,364,2021-10-10,Standard Class,2024-12-13
3440,1713,2021-10-10,Standard Class,2024-12-13
2910,1371,2021-11-23,Second Class,2024-12-13
2910,707,2021-11-23,Second Class,2024-12-13
2910,436,2021-11-23,Second Class,2024-12-13
2910,1278,2021-11-23,Second Class,2024-12-13
2910,1219,2021-11-23,Second Class,2024-12-13
1309,1049,2019-03-30,Standard Class,2024-12-13
2592,9,2020-10-12,First Class,2024-12-13
2592,1787,2020-10-12,First Class,2024-12-13
2592,132,2020-10-12,First Class,2024-12-13
4408,1822,2019-08-20,Standard Class,2024-12-13
4408,1586,2019-08-20,Standard Class,2024-12-13
4408,1194,2019-08-20,Standard Class,2024-12-13
4408,801,2019-08-20,Standard Class,2024-12-13
4408,188,2019-08-20,Standard Class,2024-12-13
4408,795,2019-08-20,Standard Class,2024-12-13
4408,1025,2019-08-20,Standard Class,2024-12-13
760,1793,2018-06-05,Standard Class,2024-12-13
760,1782,2018-06-05,Standard Class,2024-12-13
981,691,2019-08-31,Standard Class,2024-12-13
57,1030,2018-01-07,Standard Class,2024-12-13
173,468,2018-09-13,First Class,2024-12-13
173,209,2018-09-13,First Class,2024-12-13
3852,931,2021-01-25,Second Class,2024-12-13
3852,586,2021-01-25,Second Class,2024-12-13
2496,847,2020-04-24,First Class,2024-12-13
2288,1823,2020-07-23,Second Class,2024-12-13
4564,986,2020-08-29,Standard Class,2024-12-13
4564,995,2020-08-29,Standard Class,2024-12-13
4564,1375,2020-08-29,Standard Class,2024-12-13
4564,1567,2020-08-29,Standard Class,2024-12-13
2227,729,2020-06-17,First Class,2024-12-13
2227,1479,2020-06-17,First Class,2024-12-13
4497,721,2019-11-23,Second Class,2024-12-13
4497,20,2019-11-23,Second Class,2024-12-13
4497,714,2019-11-23,Second Class,2024-12-13
4749,1590,2021-11-05,First Class,2024-12-13
4749,328,2021-11-05,First Class,2024-12-13
4304,198,2018-05-07,First Class,2024-12-13
4304,393,2018-05-07,First Class,2024-12-13
4460,1831,2019-11-12,Standard Class,2024-12-13
939,1551,2019-12-15,First Class,2024-12-13
939,1438,2019-12-15,First Class,2024-12-13
527,1849,2018-12-03,First Class,2024-12-13
527,280,2018-12-03,First Class,2024-12-13
527,220,2018-12-03,First Class,2024-12-13
2312,924,2020-10-11,Standard Class,2024-12-13
938,1385,2019-11-24,Standard Class,2024-12-13
938,1052,2019-11-24,Standard Class,2024-12-13
938,83,2019-11-24,Standard Class,2024-12-13
346,1229,2018-03-20,Second Class,2024-12-13
4426,1760,2019-06-23,First Class,2024-12-13
3200,830,2021-05-25,Same Day,2024-12-13
3200,1528,2021-05-25,Same Day,2024-12-13
3200,916,2021-05-25,Same Day,2024-12-13
3200,165,2021-05-25,Same Day,2024-12-13
4265,227,2018-09-11,First Class,2024-12-13
4265,493,2018-09-11,First Class,2024-12-13
3092,1746,2021-10-19,Second Class,2024-12-13
4141,417,2021-11-05,First Class,2024-12-13
4141,1137,2021-11-05,First Class,2024-12-13
365,381,2018-07-25,Standard Class,2024-12-13
365,890,2018-07-25,Standard Class,2024-12-13
365,137,2018-07-25,Standard Class,2024-12-13
365,660,2018-07-25,Standard Class,2024-12-13
1228,150,2019-09-15,Second Class,2024-12-13
1228,1404,2019-09-15,Second Class,2024-12-13
1228,1520,2019-09-15,Second Class,2024-12-13
1228,1362,2019-09-15,Second Class,2024-12-13
2746,1532,2020-10-25,Standard Class,2024-12-13
2615,298,2020-01-11,Standard Class,2024-12-13
2615,1280,2020-01-11,Standard Class,2024-12-13
1052,1086,2019-06-28,First Class,2024-12-13
1052,649,2019-06-28,First Class,2024-12-13
1052,304,2019-06-28,First Class,2024-12-13
1052,970,2019-06-28,First Class,2024-12-13
1509,694,2019-09-22,First Class,2024-12-13
4175,449,2021-07-14,Standard Class,2024-12-13
3007,39,2021-07-02,Second Class,2024-12-13
3227,130,2021-08-25,Second Class,2024-12-13
3227,1295,2021-08-25,Second Class,2024-12-13
3227,1481,2021-08-25,Second Class,2024-12-13
4876,1514,2021-03-15,Standard Class,2024-12-13
4876,182,2021-03-15,Standard Class,2024-12-13
4101,751,2021-09-17,Second Class,2024-12-13
2402,398,2020-09-24,Standard Class,2024-12-13
1913,649,2020-12-17,Second Class,2024-12-13
3421,1233,2021-11-06,Second Class,2024-12-13
2774,397,2020-07-07,Standard Class,2024-12-13
543,770,2018-09-30,Standard Class,2024-12-13
543,177,2018-09-30,Standard Class,2024-12-13
543,411,2018-09-30,Standard Class,2024-12-13
128,638,2018-07-17,Second Class,2024-12-13
3845,808,2021-10-05,Standard Class,2024-12-13
1077,1348,2019-09-04,Standard Class,2024-12-13
1077,47,2019-09-04,Standard Class,2024-12-13
1077,1321,2019-09-04,Standard Class,2024-12-13
1077,704,2019-09-04,Standard Class,2024-12-13
1077,1823,2019-09-04,Standard Class,2024-12-13
1077,285,2019-09-04,Standard Class,2024-12-13
1541,1149,2019-09-26,Standard Class,2024-12-13
1541,743,2019-09-26,Standard Class,2024-12-13
2212,1710,2020-11-09,First Class,2024-12-13
2212,1829,2020-11-09,First Class,2024-12-13
2212,1293,2020-11-09,First Class,2024-12-13
2212,1401,2020-11-09,First Class,2024-12-13
2212,821,2020-11-09,First Class,2024-12-13
4479,1543,2019-10-24,Standard Class,2024-12-13
4479,195,2019-10-24,Standard Class,2024-12-13
3835,1384,2021-01-05,Standard Class,2024-12-13
3835,215,2021-01-05,Standard Class,2024-12-13
3835,103,2021-01-05,Standard Class,2024-12-13
3835,573,2021-01-05,Standard Class,2024-12-13
3835,653,2021-01-05,Standard Class,2024-12-13
3835,657,2021-01-05,Standard Class,2024-12-13
3835,471,2021-01-05,Standard Class,2024-12-13
887,170,2019-06-29,Standard Class,2024-12-13
887,830,2019-06-29,Standard Class,2024-12-13
887,1509,2019-06-29,Standard Class,2024-12-13
4709,698,2020-11-27,Standard Class,2024-12-13
1474,968,2019-11-01,Standard Class,2024-12-13
1474,1109,2019-11-01,Standard Class,2024-12-13
1474,451,2019-11-01,Standard Class,2024-12-13
1474,764,2019-11-01,Standard Class,2024-12-13
1474,1360,2019-11-01,Standard Class,2024-12-13
1786,148,2020-10-26,Standard Class,2024-12-13
3209,385,2021-05-02,Standard Class,2024-12-13
1802,554,2020-10-01,Second Class,2024-12-13
895,794,2019-07-14,Standard Class,2024-12-13
4388,411,2019-08-09,First Class,2024-12-13
20,1309,2018-12-13,Standard Class,2024-12-13
1155,970,2019-12-14,Standard Class,2024-12-13
3676,564,2021-11-13,Second Class,2024-12-13
3466,206,2021-08-01,Second Class,2024-12-13
3466,1242,2021-08-01,Second Class,2024-12-13
3466,1194,2021-08-01,Second Class,2024-12-13
3466,1490,2021-08-01,Second Class,2024-12-13
3268,1389,2022-01-01,Standard Class,2024-12-13
3268,1260,2022-01-01,Standard Class,2024-12-13
2789,1556,2020-03-13,First Class,2024-12-13
2789,1636,2020-03-13,First Class,2024-12-13
1464,1010,2019-05-26,Standard Class,2024-12-13
1464,1676,2019-05-26,Standard Class,2024-12-13
1464,1375,2019-05-26,Standard Class,2024-12-13
1464,1825,2019-05-26,Standard Class,2024-12-13
3980,10,2021-02-19,First Class,2024-12-13
3980,502,2021-02-19,First Class,2024-12-13
3980,1689,2021-02-19,First Class,2024-12-13
5000,107,2021-12-15,Standard Class,2024-12-13
4000,874,2021-11-23,Standard Class,2024-12-13
4000,55,2021-11-23,Standard Class,2024-12-13
2173,94,2020-12-03,Second Class,2024-12-13
2173,473,2020-12-03,Second Class,2024-12-13
2173,125,2020-12-03,Second Class,2024-12-13
3700,634,2021-10-07,Second Class,2024-12-13
2826,257,2021-09-04,Standard Class,2024-12-13
2928,1390,2021-11-24,Same Day,2024-12-13
4787,1070,2021-07-05,Standard Class,2024-12-13
4752,137,2021-07-27,Standard Class,2024-12-13
1962,204,2020-11-16,Standard Class,2024-12-13
1962,137,2020-11-16,Standard Class,2024-12-13
1962,718,2020-11-16,Standard Class,2024-12-13
460,872,2018-12-15,Standard Class,2024-12-13
460,1615,2018-12-15,Standard Class,2024-12-13
4938,133,2021-09-12,Standard Class,2024-12-13
1291,726,2019-02-13,Standard Class,2024-12-13
